Date,GPSSpeed_kn,GPS_LAT,GPS_LON,TrueWindSpeed_kn,TrueWindDirection_Deg,RelWindSpeed_kn,RelWindDirection_Deg,Main_Engine_Power_kW,DRAFTAFT,DRAFTFWD,Speed_rpm,Fuel_Consumption_t_per_day,Avg_draft_m,Trim_m,flag_negative_power,flag_extreme_trim,flag_invalid_draft,flag_any_constraint,is_moving,anomaly_score,cluster_id,cluster_name,is_svd_anomaly,is_anomaly,anomaly_type,primary_type
2020-03-01 09:54:48.354000+00:00,12.72554684,54.79751205,12.74979305,11.09560776,326,16.92313194,88.3918457,3370.500244,19.0,,674.0,0.0,,10.018,False,True,False,True,True,,-1,Unknown,False,True,extreme_trim,extreme_trim
2020-03-01 17:22:49.597000+00:00,8.25446701,54.51699448,10.36222839,6.90324831,317,10.41915894,94.03689575,1534.500122,7913.0,8050.0,720.0,0.0,7.9815,-0.137,False,False,False,False,True,0.30483999531799627,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:23:50.642000+00:00,8.616072655,54.51581192,10.35855865,6.63575983,317,10.32936192,91.41552734,2533.5,7918.0,8081.0,720.0,0.0,7.9995,-0.163,False,False,False,False,True,0.23636384487013465,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:24:50.593000+00:00,9.645885468,54.51469803,10.35465145,7.60797596,319,11.81021404,91.49963379,3132.0,7971.0,8060.0,720.0,0.0,8.0155,-0.089,False,False,False,False,True,0.18942218660339055,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:25:51.628000+00:00,10.64397335,54.5134201,10.35027122,6.805511951,320,11.54911613,93.34228516,3798.0,8029.0,8115.0,720.0,0.0,8.072,-0.086,False,False,False,False,True,0.18659018825601367,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:26:51.625000+00:00,11.59111881,54.51206589,10.34536171,7.659416199,322,12.89159203,94.14382935,3667.5,8100.0,8114.0,720.0,0.0,8.107,-0.014,False,False,False,False,True,0.12539102654720582,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:27:51.633000+00:00,11.97005749,54.51067352,10.34019661,7.58739996,318,12.842103,92.21298218,3717.0,8241.0,8191.0,720.0,0.0,8.216,0.05,False,False,False,False,True,0.11642971789456444,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:33:55.641000+00:00,12.72966957,54.50165176,10.3063364,8.096655846,325,13.97475338,95.19052124,1584.0,7977.0,8056.0,719.0,0.0,8.0165,-0.079,False,False,False,False,True,0.18969633925941493,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:34:55.632000+00:00,11.39076233,54.50032425,10.30133343,7.51538372,322,12.6576004,93.75883484,810.000061,7912.0,8027.0,720.0,0.0,7.9695,-0.115,False,False,False,False,True,0.3402738966793928,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:35:56.652000+00:00,9.794984818,54.49901199,10.29687977,7.443368435,317,11.64678383,90.35997009,922.500061,7826.0,8015.0,720.0,0.0,7.9205,-0.189,False,False,False,False,True,0.34145169880955156,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:36:57.628000+00:00,8.059080124,54.49827576,10.29280853,6.939256191,307,9.998220444,66.0380249,981.0,7812.0,8000.0,719.0,0.0,7.906,-0.188,False,False,False,False,True,0.37915638705130683,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:37:58.629000+00:00,7.170221806,54.49796295,10.28934669,6.712920189,311,9.547510147,68.6512146,1485.000122,7809.0,8003.0,719.0,0.0,7.906,-0.194,False,False,False,False,True,0.3594659798768227,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:38:59.625000+00:00,7.630336761,54.49723816,10.28607655,6.676911831,325,10.14507103,95.42138672,1917.0,7812.0,8013.0,720.0,0.0,7.9125,-0.201,False,False,False,False,True,0.30538321241437777,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:39:59.616000+00:00,8.354178429,54.49584579,10.28272343,8.415584564,340,12.54024124,120.730896,2430.0,7826.0,7971.0,721.0,0.0,7.8985,-0.145,False,False,False,False,True,0.24932849750626523,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:40:59.647000+00:00,9.32247448,54.49403381,10.28018188,7.93719244,341,12.56875229,130.4355621,2425.5,7828.0,8020.0,720.0,0.0,7.924,-0.192,False,False,False,False,True,0.19843304930638175,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:41:59.626000+00:00,10.30890179,54.49168015,10.27718163,8.590480804,345,13.78120232,139.5156708,3267.0,7832.000488,7986.999512,721.0,0.0,7.9095,-0.154999023,False,False,False,False,True,0.15528266022440693,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 17:42:59.628000+00:00,11.46916676,54.48895645,10.2746067,8.544184685,346,14.3398838,142.7122192,3330.000244,7864.0,8019.000488,719.0,0.0,7.941500244,-0.155000488,False,False,False,False,True,0.10531140922048779,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:06:11.688000+00:00,12.75348282,54.41165161,10.20686626,9.022576332,2,15.58065414,164.15802,1017.0,8044.000488,8092.0,719.0,0.0,8.068000244,-0.047999512,False,False,False,False,True,0.3093920649071027,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:07:12.680000+00:00,11.19091511,54.40848541,10.20515823,9.315784454,0,15.07239056,162.6999969,1156.5,7929.000488,8032.0,720.0,0.0,7.980500244,-0.102999512,False,False,False,False,True,0.2908967857453252,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:08:13.659000+00:00,10.21560383,54.40570068,10.20370197,9.336359978,2,14.58921719,164.3797455,1714.5,7882.0,8007.0,719.0,0.0,7.9445,-0.125,False,False,False,False,True,0.22000671044919035,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:09:13.676000+00:00,10.18786907,54.40304565,10.20229816,11.03388023,2,16.27235413,163.6560059,2106.0,7878.0,7998.0,720.0,0.0,7.938,-0.12,False,False,False,False,True,0.1908958736359925,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:10:13.659000+00:00,10.3178072,54.4004097,10.20091343,9.886767387,5,15.18109989,169.4538879,2142.0,7883.0,8036.0,720.0,0.0,7.9595,-0.153,False,False,False,False,True,0.1800761059528725,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:11:14.685000+00:00,10.52447796,54.39738083,10.19983959,8.708792686,358,14.1205492,166.5666656,2052.0,7887.0,7998.0,720.0,0.0,7.9425,-0.111,False,False,False,False,True,0.17517222346487735,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:12:14.659000+00:00,10.62251568,54.39451599,10.19879341,8.703648567,356,14.15969181,165.6425476,2029.5,7892.0,8000.0,719.0,0.0,7.946,-0.108,False,False,False,False,True,0.17182773392491713,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:13:14.685000+00:00,10.56818199,54.39162064,10.19776344,10.67380047,11,16.0437603,176.6930237,1854.0,7896.0,8003.0,720.0,0.0,7.9495,-0.107,False,False,False,False,True,0.20416921684331238,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:14:16.678000+00:00,10.02357578,54.3889122,10.1962862,9.387800217,358,14.54189968,150.6090088,1908.0,7851.0,7973.0,720.0,0.0,7.912,-0.122,False,False,False,False,True,0.20662459738241912,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:15:16.663000+00:00,10.02497387,54.3864975,10.19394493,8.981423378,353,14.11383057,146.9521179,1917.0,7865.0,8022.0,720.0,0.0,7.9435,-0.157,False,False,False,False,True,0.2054435708439957,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:16:16.659000+00:00,10.14919853,54.38406372,10.19142342,8.734512329,357,13.95078087,146.6222229,1930.500122,7889.999512,8020.0,720.0,0.0,7.954999756,-0.130000488,False,False,False,False,True,0.1987701728937901,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:17:16.661000+00:00,10.27945805,54.3817749,10.1887579,7.448512077,354,12.71931267,141.9905701,1975.500122,7895.0,8013.0,720.0,0.0,7.954,-0.118,False,False,False,False,True,0.1851467701420574,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:18:16.657000+00:00,10.42374039,54.37935257,10.18604469,7.87032032,348,13.1624155,139.758606,1980.0,7900.0,8046.0,720.0,0.0,7.973,-0.146,False,False,False,False,True,0.1830238413254876,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:19:17.664000+00:00,10.45433044,54.37683105,10.18296814,7.433080196,349,12.75333023,137.3149261,2182.5,7911.000488,8011.0,723.0,0.0,7.961000244,-0.099999512,False,False,False,False,True,0.17052893692496984,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:20:18.656000+00:00,10.5097456,54.3744545,10.1800766,7.165592194,344,12.45186424,135.2732239,1939.5,7920.0,8019.000488,719.0,0.0,7.969500244,-0.099000488,False,False,False,False,True,0.17760409219292908,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:21:19.681000+00:00,10.58035851,54.37213516,10.17715168,6.692344189,344,12.01804256,135.4707184,1953.0,7929.000488,8026.000488,719.0,0.0,7.977500488,-0.097,False,False,False,False,True,0.17277507245397394,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:22:19.662000+00:00,10.6577158,54.36972427,10.17415047,6.68205595,343,12.03207684,134.555542,1966.499878,7950.999512,8050.0,719.0,0.0,8.000499756,-0.099000488,False,False,False,False,True,0.16999563702986129,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:23:19.693000+00:00,9.913960457,54.36740494,10.17122459,6.311688423,338,11.20415592,129.4173584,1170.0,7950.0,8072.0,719.0,0.0,8.011,-0.122,False,False,False,False,True,0.2862313743090242,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 18:24:19.663000+00:00,8.154206276,54.36557007,10.16859818,5.82815218,324,9.545489311,115.5684814,1075.5,7834.0,8008.000488,720.0,0.0,7.921000244,-0.174000488,False,False,False,False,True,0.3573716464992742,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:20:22.865000+00:00,6.364778042,54.35988998,10.05512619,2.525703907,310,5.265860081,81.54318237,1894.5,7843.000488,7989.0,720.0,0.0,7.916000244,-0.145999512,False,False,False,False,True,0.38262980417892034,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:21:23.862000+00:00,7.321188927,54.35961533,10.05160332,2.721175909,314,5.985434532,74.81106567,1759.5,7883.0,7982.0,719.0,0.0,7.9325,-0.099,False,False,False,False,True,0.3209148849037278,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:22:23.850000+00:00,7.675321579,54.35969543,10.04799652,2.160480022,313,5.647185326,67.85180664,1732.5,7953.0,8029.0,719.0,0.0,7.991,-0.076,False,False,False,False,True,0.3024456889179545,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:23:24.847000+00:00,7.668796539,54.3599472,10.04447651,2.165624142,328,5.894181728,71.57269287,1773.0,8026.000488,8098.000488,720.0,0.0,8.062000488,-0.072,False,False,False,False,True,0.3064000561805177,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:24:25.850000+00:00,8.054159164,54.3602829,10.04067039,2.644016027,330,6.5672822,70.58691406,2272.5,8077.0,8087.000488,720.0,0.0,8.082000244,-0.010000488,False,False,False,False,True,0.27089179713584094,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:25:26.866000+00:00,8.441122055,54.36068344,10.03664494,2.582288027,319,6.515109539,67.32806396,2254.5,8117.0,8117.0,721.0,0.0,8.117,0.0,False,False,False,False,True,0.25230856927894624,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:26:27.849000+00:00,8.528378487,54.3608017,10.03262043,2.93208003,314,6.761188507,70.82315063,2250.0,8182.0,8121.0,719.0,0.0,8.1515,0.061,False,False,False,False,True,0.24196000953140262,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:27:28.848000+00:00,8.565707207,54.36066055,10.02857208,3.261296034,338,7.529792309,86.66253662,2272.5,8189.0,8125.0,720.0,0.0,8.157,0.064,False,False,False,False,True,0.24189924639451146,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:28:28.881000+00:00,8.701365471,54.36027145,10.02447033,3.142984152,324,7.25776577,85.35360718,2241.0,8206.0,8130.0,719.0,0.0,8.168,0.076,False,False,False,False,True,0.2326092960812195,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:29:28.861000+00:00,8.714036942,54.35967255,10.02048683,3.384752035,330,7.604492664,94.74118042,2205.0,8222.0,8192.0,720.0,0.0,8.207,0.03,False,False,False,False,True,0.23747382738917147,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:30:29.861000+00:00,8.802675247,54.35877228,10.01633167,3.482487917,326,7.666656494,97.2852478,2241.0,8230.0,8154.0,720.0,0.0,8.192,0.076,False,False,False,False,True,0.23050410855162576,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:31:30.859000+00:00,8.93439579,54.35763168,10.01261711,3.389896154,334,7.785802841,109.5967712,2191.5,8204.0,8155.0,719.0,0.0,8.1795,0.049,False,False,False,False,True,0.22230559885728365,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:32:30.861000+00:00,8.953136444,54.35629654,10.00913525,3.960880041,335,8.364480019,114.4557495,2205.0,8234.0,8153.0,720.0,0.0,8.1935,0.081,False,False,False,False,True,0.22341383053308098,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:33:31.863000+00:00,8.832489014,54.35468292,10.00578499,3.060679913,341,7.503818035,123.1689606,1071.0,8212.0,8150.0,724.0,0.0,8.181,0.062,False,False,False,False,True,0.33344520376749004,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:34:31.877000+00:00,8.063721657,54.35314941,10.00284004,2.86006403,329,6.761927605,119.5176086,1030.5,8086.0,8129.0,719.0,0.0,8.1075,-0.043,False,False,False,False,True,0.35094606473852563,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:35:32.868000+00:00,7.444711208,54.35166931,10.00013828,3.765408039,331,7.353067398,117.5251465,1053.0,7995.0,8062.000488,720.0,0.0,8.028500244,-0.067000488,False,False,False,False,True,0.3825342844637845,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:41:35.859000+00:00,6.221876144,54.34538651,9.98554039,2.489696026,352,5.676585197,112.2004852,2304.0,7900.0,8018.0,720.0,0.0,7.959,-0.118,False,False,False,False,True,0.3943555726987264,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:42:36.856000+00:00,7.212977886,54.34466934,9.982571602,2.89092803,336,6.459277153,100.3114166,2196.0,7993.999512,8067.0,719.0,0.0,8.030499756,-0.073000488,False,False,False,False,True,0.32018723265725,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:43:36.858000+00:00,7.853491306,54.34398651,9.979312897,2.952656031,330,6.76008749,93.2855835,2088.0,8011.0,8065.0,720.0,0.0,8.038,-0.054,False,False,False,False,True,0.28402073087335794,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:44:37.858000+00:00,8.418266296,54.34351349,9.975257874,2.716032028,318,6.603759766,82.02584839,2061.0,8053.0,8094.0,720.0,0.0,8.0735,-0.041,False,False,False,False,True,0.25375618700517266,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:45:38.862000+00:00,9.030450821,54.34312057,9.970938683,2.530848026,318,6.742193699,83.75296021,2034.0,8074.0,8095.0,719.0,0.0,8.0845,-0.021,False,False,False,False,True,0.2205944844463041,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:46:38.879000+00:00,9.261535645,54.34279251,9.966605186,2.520560026,334,7.115907669,88.96710205,1309.5,8018.0,8067.0,720.0,0.0,8.0425,-0.049,False,False,False,False,True,0.26969369984929664,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:47:39.886000+00:00,9.03589344,54.34243393,9.962331772,2.92179203,330,7.325556755,85.896698,1327.5,8021.0,8058.0,719.0,0.0,8.0395,-0.037,False,False,False,False,True,0.27377786247735764,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:48:39.866000+00:00,8.810013771,54.34205627,9.958194733,3.178992033,327,7.403306007,85.47503662,1350.0,7989.0,8047.0,720.0,0.0,8.018,-0.058,False,False,False,False,True,0.28392274710041754,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:49:40.861000+00:00,8.80862999,54.34167862,9.954071999,3.204712152,325,7.388606071,84.99459839,1354.5,7999.0,8061.0,719.0,0.0,8.03,-0.062,False,False,False,False,True,0.28070037414255694,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:50:40.860000+00:00,8.678956985,54.34128952,9.949970245,3.80141592,321,7.794896603,81.6270752,1368.0,7989.0,8065.999512,719.0,0.0,8.027499756,-0.076999512,False,False,False,False,True,0.2868499857691684,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:51:40.861000+00:00,8.640590668,54.34092712,9.945928574,3.276727915,320,7.266776085,79.85131836,1368.0,7997.0,8062.000488,720.0,0.0,8.029500244,-0.065000488,False,False,False,False,True,0.289520406688745,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:52:41.864000+00:00,8.213135719,54.34079742,9.941788673,3.271584034,316,6.959727287,72.94107056,1395.0,8051.0,8089.0,720.0,0.0,8.07,-0.038,False,False,False,False,True,0.3064576799152207,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:53:41.864000+00:00,7.993416786,54.34083557,9.937932014,3.096688032,313,6.623010159,66.40393066,2290.5,8050.0,8070.0,719.0,0.0,8.06,-0.02,False,False,False,False,True,0.2711540993640878,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:54:42.863000+00:00,8.313350677,54.34113312,9.934049606,3.081255913,313,6.764209747,60.33999634,2263.5,8118.0,8090.0,720.0,0.0,8.104,0.028,False,False,False,False,True,0.2556911865554149,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:55:42.860000+00:00,8.638005257,54.3416748,9.930178642,2.345664024,312,6.260523319,57.73300171,2245.5,8158.0,8122.0,720.0,0.0,8.14,0.036,False,False,False,False,True,0.23908379369944324,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:56:43.865000+00:00,8.73641777,54.34244919,9.926203728,3.163560152,324,7.294380665,54.53106689,2218.5,8158.0,8115.0,719.0,0.0,8.1365,0.043,False,False,False,False,True,0.23068031634350594,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:57:44.862000+00:00,8.838094711,54.34343719,9.922213554,3.343600035,312,7.224378586,43.28268433,2281.5,8168.0,8120.0,719.0,0.0,8.144,0.048,False,False,False,False,True,0.22462332026713736,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:58:44.861000+00:00,8.848255157,54.34457016,9.918464661,2.746896029,328,7.033321381,49.65560913,2268.0,8223.0,8169.0,718.0,0.0,8.196,0.054,False,False,False,False,True,0.22353880133652984,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 20:59:44.864000+00:00,8.944781303,54.34574509,9.91479969,2.376528025,340,6.882565975,55.11761475,2223.0,8240.0,8164.0,718.0,0.0,8.202,0.076,False,False,False,False,True,0.21937586731582512,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:00:45.879000+00:00,9.20614624,54.34696579,9.911016464,2.705744028,319,7.006297112,46.22348022,1944.0,8223.0,8153.0,719.0,0.0,8.188,0.07,False,False,False,False,True,0.21796834157162492,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:01:45.861000+00:00,9.228120804,54.34821701,9.907093048,3.184136152,308,7.161253929,39.88967896,1970.999878,8210.0,8158.0,720.0,0.0,8.184,0.052,False,False,False,False,True,0.21895337691751965,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:02:46.860000+00:00,8.958107948,54.34938431,9.903440475,3.142984152,323,7.36517477,46.61877441,2007.0,8230.0,8143.0,720.0,0.0,8.1865,0.087,False,False,False,False,True,0.22941879073549307,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:03:46.877000+00:00,8.79910183,54.35055542,9.899744987,2.407392025,331,6.733728409,52.8187561,2038.5,8219.0,8144.999512,717.0,0.0,8.181999756,0.074000488,False,False,False,False,True,0.22791256074789132,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:04:47.907000+00:00,8.666295052,54.35180664,9.895893097,2.664592028,338,7.000042439,53.70193481,1606.5,8221.0,8164.0,719.0,0.0,8.1925,0.057,False,False,False,False,True,0.2649215367387127,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:05:48.879000+00:00,8.500976563,54.35293198,9.892321587,2.304512024,330,6.472065449,51.44467163,1309.5,8160.0,8112.0,720.0,0.0,8.136,0.048,False,False,False,False,True,0.29979308022996576,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:06:49.866000+00:00,8.544924736,54.35415649,9.888876915,2.726320028,312,6.541441917,37.75732422,1305.0,8053.0,8070.0,720.0,0.0,8.0615,-0.017,False,False,False,False,True,0.2979972620915819,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:07:50.861000+00:00,8.66649437,54.35549164,9.885299683,2.582288027,326,6.755002022,47.55679321,1350.0,8009.0,8064.0,720.0,0.0,8.0365,-0.055,False,False,False,False,True,0.28823215798148777,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:08:51.862000+00:00,8.513419151,54.35663986,9.881781578,2.546279907,332,6.734479904,51.7755127,1345.5,8009.0,8049.0,720.0,0.0,8.029,-0.04,False,False,False,False,True,0.2949093199964544,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:09:52.860000+00:00,8.387363434,54.3576889,9.878172874,2.716032028,315,6.524066448,48.07992554,1323.0,7981.0,8072.0,720.0,0.0,8.0265,-0.091,False,False,False,False,True,0.30349699071047215,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:10:52.866000+00:00,8.151908875,54.3586998,9.874685287,2.628584146,326,6.539861679,49.61135864,1647.0,7977.0,8051.0,720.0,0.0,8.014,-0.074,False,False,False,False,True,0.2864024942088307,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:11:52.888000+00:00,8.401399612,54.35975647,9.871168137,3.096688032,336,7.260727406,53.51022339,1620.000122,8013.0,8061.0,720.0,0.0,8.037,-0.048,False,False,False,False,True,0.27735739909839807,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:12:52.864000+00:00,8.712528229,54.36079025,9.867513657,3.060679913,348,7.502557278,59.43444824,1566.0,8016.0,8058.0,720.0,0.0,8.037,-0.042,False,False,False,False,True,0.2675098834020012,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:13:53.871000+00:00,8.811331749,54.36184311,9.863532066,2.798336029,319,6.893442631,53.2545166,1534.500122,8040.0,8059.0,720.0,0.0,8.0495,-0.019,False,False,False,False,True,0.26430800356737727,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:14:53.886000+00:00,8.800148964,54.36265182,9.859611511,3.621376038,338,8.000333786,63.03735352,1552.5,8032.0,8063.0,720.0,0.0,8.0475,-0.031,False,False,False,False,True,0.2662634581889268,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:15:55.859000+00:00,8.899217606,54.36325455,9.855462074,3.086400032,317,7.151783943,61.28317261,1566.0,8051.0,8071.0,720.0,0.0,8.061,-0.02,False,False,False,False,True,0.25879410483408055,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:16:54.872000+00:00,8.83466053,54.36362839,9.851296425,3.960880041,317,7.916491508,63.94839478,1530.000122,8020.0,8044.000488,720.0,0.0,8.032000244,-0.024000488,False,False,False,False,True,0.26677761781603143,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:17:55.866000+00:00,8.819812775,54.36382675,9.847156525,3.657384157,320,7.705993652,71.83721924,1548.0,8038.0,8060.0,719.0,0.0,8.049,-0.022,False,False,False,False,True,0.26218274722678114,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:18:55.909000+00:00,8.909811974,54.36381912,9.842953682,3.194424152,329,7.503945827,78.23492432,1561.5,8045.0,8047.999512,719.0,0.0,8.046499756,-0.002999512,False,False,False,False,True,0.2557273668523434,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:19:56.864000+00:00,8.817799568,54.36379623,9.838576317,3.564791918,331,7.846410751,78.07571411,1548.0,8061.0,8077.0,720.0,0.0,8.069,-0.016,False,False,False,False,True,0.26588017567097755,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:20:56.870000+00:00,8.659183502,54.36374283,9.834413528,3.405328035,328,7.560674191,78.09161377,1147.5,8061.0,8065.0,719.0,0.0,8.063,-0.004,False,False,False,False,True,0.31182105075609357,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
2020-03-01 21:21:56.867000+00:00,8.334445,54.36369324,9.830426216,3.014384031,328,7.027533531,77.56167603,1197.0,8005.0,8056.0,720.0,0.0,8.0305,-0.051,False,False,False,False,True,0.3207466816597111,1,Mode_1_HighSpeed,True,True,multivariate_outlier,multivariate_outlier
